age,job,marital,education,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,predicted_deposit,probability,predicted_proba
46,blue-collar,married,basic.9y,yes,no,telephone,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,0,0.4340511517751911,0.4340511517751911
49,admin.,single,university.degree,yes,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0.5034778219674507,0.5034778219674507
31,admin.,married,high.school,yes,no,cellular,nov,tue,2,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,0.25832922052658425,0.25832922052658425
30,services,divorced,basic.9y,no,yes,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.471601710890171,0.471601710890171
37,blue-collar,married,basic.6y,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.47502771602742627,0.47502771602742627
52,unemployed,married,university.degree,no,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.44089746126710133,0.44089746126710133
29,admin.,single,university.degree,no,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.5571844416241322,0.5571844416241322
30,technician,married,professional.course,yes,yes,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,1,0.5764830854925351,0.5764830854925351
43,management,married,university.degree,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.5834228588739193,0.5834228588739193
58,blue-collar,married,basic.6y,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,1,0.5727889014531394,0.5727889014531394
35,services,married,high.school,no,no,telephone,jun,wed,14,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0.36976715278763916,0.36976715278763916
51,technician,married,professional.course,yes,no,cellular,aug,wed,16,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.11361273595188076,0.11361273595188076
45,technician,married,professional.course,no,yes,cellular,aug,fri,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.5605775743728395,0.5605775743728395
42,blue-collar,divorced,basic.4y,no,no,telephone,jun,tue,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0.48900636540933723,0.48900636540933723
53,blue-collar,married,basic.9y,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.41045267957617926,0.41045267957617926
41,management,married,university.degree,yes,no,telephone,jun,thu,8,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,1,0.5723483004674187,0.5723483004674187
45,technician,divorced,professional.course,yes,yes,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.5100308274927017,0.5100308274927017
37,technician,single,professional.course,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,1,0.51327756457833,0.51327756457833
27,services,single,high.school,no,yes,telephone,sep,mon,1,999,0,nonexistent,-1.1,94.199,-37.5,0.882,4963.6,0,0.38576570100363095,0.38576570100363095
36,services,married,high.school,yes,yes,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.4510473460440829,0.4510473460440829
53,technician,divorced,professional.course,no,no,telephone,jul,thu,4,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,0,0.20310608151966836,0.20310608151966836
40,admin.,single,high.school,yes,yes,telephone,jun,fri,13,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.41764368556750003,0.41764368556750003
24,blue-collar,married,basic.9y,yes,yes,telephone,may,fri,6,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,1,0.5675944051355108,0.5675944051355108
36,blue-collar,married,high.school,no,no,cellular,may,tue,4,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,1,0.5050575380449039,0.5050575380449039
39,services,divorced,high.school,yes,no,telephone,jun,mon,5,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,1,0.5716012177738966,0.5716012177738966
59,retired,married,university.degree,no,yes,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.5391776185606967,0.5391776185606967
30,blue-collar,divorced,basic.9y,yes,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.2915185081344189,0.2915185081344189
38,services,married,high.school,no,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.5841451481765461,0.5841451481765461
34,blue-collar,married,basic.9y,no,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,1,0.5897545123092696,0.5897545123092696
24,services,single,high.school,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,1,0.569986094722792,0.569986094722792
47,services,married,basic.9y,yes,no,cellular,apr,thu,3,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,1,0.5807120674692534,0.5807120674692534
49,technician,married,professional.course,yes,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,0.4599060761567816,0.4599060761567816
55,blue-collar,married,basic.4y,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1,0.5366382982988864,0.5366382982988864
29,housemaid,married,university.degree,yes,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.5290816950985632,0.5290816950985632
42,entrepreneur,married,basic.6y,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.4718685807675043,0.4718685807675043
42,admin.,married,professional.course,no,yes,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.5253789918998428,0.5253789918998428
56,blue-collar,married,basic.9y,yes,no,telephone,may,fri,15,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.33530629162762937,0.33530629162762937
30,technician,single,university.degree,yes,no,cellular,jul,wed,15,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.168322556334487,0.168322556334487
53,blue-collar,divorced,basic.4y,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.45379897523965684,0.45379897523965684
41,blue-collar,married,basic.9y,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.4426291445752901,0.4426291445752901
49,management,married,university.degree,yes,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.43553639526167026,0.43553639526167026
42,admin.,divorced,high.school,yes,no,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,1,0.5581865627003764,0.5581865627003764
38,blue-collar,married,basic.4y,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0.5719287929842516,0.5719287929842516
28,technician,divorced,high.school,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1,0.5031716279811379,0.5031716279811379
38,blue-collar,married,basic.6y,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1,0.5376933553906456,0.5376933553906456
32,admin.,single,high.school,no,yes,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,1,0.540302368536064,0.540302368536064
29,services,married,high.school,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.29110135301142437,0.29110135301142437
37,technician,married,professional.course,no,no,telephone,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.3514462301036987,0.3514462301036987
54,technician,married,professional.course,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.578244231589999,0.578244231589999
34,technician,married,high.school,no,yes,telephone,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.46145663148714283,0.46145663148714283
51,technician,married,basic.6y,yes,yes,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.4338785308920533,0.4338785308920533
37,services,single,professional.course,yes,no,cellular,apr,mon,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0.22297852707246124,0.22297852707246124
45,admin.,married,high.school,no,yes,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.4601687965663833,0.4601687965663833
42,technician,married,high.school,no,yes,telephone,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.3385900157263027,0.3385900157263027
24,services,single,basic.9y,yes,yes,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,0.5488011828014732,0.5488011828014732
41,management,married,university.degree,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.5206475980929387,0.5206475980929387
45,services,married,basic.9y,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.40710909022530556,0.40710909022530556
54,technician,divorced,university.degree,yes,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,1,0.5594801561865548,0.5594801561865548
58,technician,married,high.school,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.39089411137815033,0.39089411137815033
30,services,divorced,basic.9y,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1,0.5432719948302189,0.5432719948302189
47,blue-collar,married,basic.4y,yes,no,cellular,may,mon,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0,0.328390816277843,0.328390816277843
35,services,divorced,high.school,yes,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0,0.4085558692385424,0.4085558692385424
31,entrepreneur,married,basic.9y,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,1,0.5718865554147398,0.5718865554147398
41,admin.,single,basic.6y,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.4673878788641116,0.4673878788641116
42,technician,married,professional.course,no,yes,telephone,may,wed,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.4501586521215898,0.4501586521215898
36,blue-collar,single,basic.9y,no,no,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1,0.563955103677138,0.563955103677138
47,blue-collar,married,basic.4y,yes,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,1,0.5546074073425794,0.5546074073425794
34,blue-collar,married,basic.6y,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.47710824102637267,0.47710824102637267
31,student,single,high.school,yes,yes,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.4737028752798951,0.4737028752798951
45,blue-collar,married,basic.4y,yes,no,telephone,may,thu,11,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.28850270578372555,0.28850270578372555
34,management,married,university.degree,yes,no,telephone,may,fri,16,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.09816471207250255,0.09816471207250255
31,admin.,single,university.degree,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,0.5362326080696463,0.5362326080696463
35,housemaid,married,basic.4y,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,1,0.5408480089806325,0.5408480089806325
33,blue-collar,married,basic.4y,no,no,telephone,may,mon,11,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.27877409973683803,0.27877409973683803
40,blue-collar,married,basic.6y,yes,no,cellular,nov,wed,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.5217694022698207,0.5217694022698207
41,blue-collar,married,basic.4y,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.34296429117212807,0.34296429117212807
34,blue-collar,married,basic.9y,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1,0.5443631090969627,0.5443631090969627
57,self-employed,married,basic.9y,yes,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.2667954698990853,0.2667954698990853
38,admin.,single,university.degree,yes,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,1,0.5378473662545851,0.5378473662545851
31,technician,single,university.degree,no,no,cellular,aug,mon,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.5001113758989151,0.5001113758989151
44,services,married,high.school,yes,no,telephone,jun,thu,3,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,1,0.5226069872791728,0.5226069872791728
48,technician,married,professional.course,no,yes,telephone,jul,thu,6,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.29138574006236556,0.29138574006236556
38,technician,married,professional.course,yes,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5741729579760303,0.5741729579760303
46,admin.,divorced,university.degree,yes,no,cellular,apr,wed,6,999,1,failure,-1.8,93.075,-47.1,1.415,5099.1,1,0.5466195452876971,0.5466195452876971
26,blue-collar,single,basic.9y,yes,yes,telephone,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.3434055049419033,0.3434055049419033
39,admin.,married,basic.6y,yes,no,telephone,may,thu,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0,0.3166497316441268,0.3166497316441268
39,self-employed,married,basic.4y,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.42109641796841896,0.42109641796841896
42,technician,divorced,professional.course,no,yes,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1,0.5465919300770999,0.5465919300770999
54,services,married,high.school,no,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1,0.5326338515690129,0.5326338515690129
49,management,divorced,university.degree,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.4158725364214486,0.4158725364214486
54,retired,divorced,basic.4y,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.377766303242138,0.377766303242138
46,technician,married,professional.course,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.45023067565350383,0.45023067565350383
39,management,single,university.degree,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,0.519188074150926,0.519188074150926
45,blue-collar,married,basic.9y,no,no,telephone,may,mon,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,0.500215612115151,0.500215612115151
31,blue-collar,married,basic.4y,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.2822585042786377,0.2822585042786377
39,services,married,high.school,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.4323257852622489,0.4323257852622489
42,services,married,high.school,no,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,1,0.5260458551715239,0.5260458551715239
31,technician,married,university.degree,yes,yes,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.5033109928228147,0.5033109928228147
34,admin.,single,basic.6y,no,no,cellular,apr,mon,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.43755983753336924,0.43755983753336924
54,housemaid,married,basic.4y,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.4669721584624876,0.4669721584624876
50,technician,married,university.degree,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.5288324685656709,0.5288324685656709
57,admin.,married,university.degree,no,no,cellular,jul,thu,15,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.19920770514180272,0.19920770514180272
33,management,married,university.degree,yes,no,cellular,may,tue,6,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0,0.36113001026940206,0.36113001026940206
28,management,married,university.degree,no,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.43553674027725126,0.43553674027725126
35,blue-collar,married,basic.6y,no,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.4617603248421761,0.4617603248421761
43,entrepreneur,married,basic.4y,no,no,cellular,jul,mon,30,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0.05709167212152433,0.05709167212152433
37,blue-collar,married,basic.9y,yes,yes,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.2895803357869303,0.2895803357869303
31,technician,single,professional.course,yes,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.5786971988563978,0.5786971988563978
50,blue-collar,married,basic.4y,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1,0.5393055005471868,0.5393055005471868
40,admin.,married,high.school,no,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.41202470152800946,0.41202470152800946
51,blue-collar,married,basic.9y,yes,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.5238314250391332,0.5238314250391332
54,services,married,basic.4y,yes,yes,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.5263192424091245,0.5263192424091245
43,services,married,high.school,yes,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.46910752701638303,0.46910752701638303
37,admin.,single,university.degree,no,no,telephone,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.5377196888979417,0.5377196888979417
53,services,divorced,high.school,yes,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.2455429385520102,0.2455429385520102
45,blue-collar,married,basic.9y,yes,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,1,0.5681245160841187,0.5681245160841187
53,retired,divorced,high.school,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1,0.5355922245236467,0.5355922245236467
56,admin.,married,university.degree,yes,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0.5625747437812927,0.5625747437812927
40,self-employed,married,university.degree,no,no,telephone,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.4446884359571482,0.4446884359571482
41,management,married,university.degree,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.49105294931800336,0.49105294931800336
52,technician,married,professional.course,yes,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,1,0.5596594136608993,0.5596594136608993
46,management,married,university.degree,yes,no,telephone,jun,thu,3,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,1,0.5840510340602031,0.5840510340602031
41,unemployed,married,university.degree,no,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0.4605571564186417,0.4605571564186417
28,blue-collar,married,basic.6y,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.4576310521822193,0.4576310521822193
33,technician,divorced,professional.course,no,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1,0.512357690611347,0.512357690611347
35,blue-collar,married,basic.9y,no,no,telephone,may,mon,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.33484986828358043,0.33484986828358043
35,services,married,professional.course,no,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,0.4661271929251471,0.4661271929251471
32,blue-collar,married,basic.9y,no,yes,telephone,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.40732332016442385,0.40732332016442385
29,admin.,married,high.school,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.2923957578037429,0.2923957578037429
55,blue-collar,married,basic.4y,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1,0.5402621370754036,0.5402621370754036
42,management,married,basic.6y,yes,yes,cellular,nov,fri,6,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,0,0.1959489403761783,0.1959489403761783
44,management,married,professional.course,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.5357549497924718,0.5357549497924718
33,blue-collar,married,basic.9y,no,yes,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1,0.5620954524543067,0.5620954524543067
35,management,married,university.degree,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.46416272961072297,0.46416272961072297
45,blue-collar,married,basic.6y,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.4527529404157501,0.4527529404157501
39,admin.,married,high.school,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,1,0.5212582807398718,0.5212582807398718
58,blue-collar,married,basic.9y,yes,yes,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.39779839488963425,0.39779839488963425
24,student,single,basic.4y,yes,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.2717684453126684,0.2717684453126684
37,blue-collar,married,high.school,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.32708611430677653,0.32708611430677653
30,blue-collar,married,basic.6y,yes,yes,telephone,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.34050882827896195,0.34050882827896195
32,admin.,married,high.school,no,no,telephone,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,1,0.5891646671331683,0.5891646671331683
45,blue-collar,married,basic.4y,yes,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,1,0.544509824956373,0.544509824956373
33,blue-collar,single,basic.9y,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.4871191112728446,0.4871191112728446
43,management,married,university.degree,no,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.41011374661312605,0.41011374661312605
40,technician,married,professional.course,no,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5602254302008192,0.5602254302008192
29,management,single,university.degree,no,no,cellular,nov,wed,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,1,0.5807031107955914,0.5807031107955914
36,blue-collar,married,basic.6y,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5772550269614113,0.5772550269614113
33,admin.,divorced,university.degree,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.5069756108022093,0.5069756108022093
50,unemployed,married,high.school,no,no,cellular,nov,tue,1,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,0.21611808566010904,0.21611808566010904
29,entrepreneur,married,university.degree,no,no,telephone,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.3053544108389967,0.3053544108389967
31,housemaid,married,basic.4y,no,no,cellular,aug,fri,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,0.2959456543181054,0.2959456543181054
44,technician,married,professional.course,no,no,cellular,aug,wed,9,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.5784596162387785,0.5784596162387785
28,blue-collar,married,basic.4y,yes,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0,0.4825290703894148,0.4825290703894148
36,admin.,single,university.degree,yes,no,cellular,jul,thu,8,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,1,0.5151547211096247,0.5151547211096247
48,management,married,university.degree,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.4364912694587965,0.4364912694587965
35,housemaid,married,basic.4y,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.2949296003799737,0.2949296003799737
37,technician,married,professional.course,no,no,cellular,aug,thu,8,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,1,0.5638218010839742,0.5638218010839742
57,housemaid,married,basic.4y,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,0.36738757505046205,0.36738757505046205
38,admin.,divorced,basic.6y,yes,no,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.483,5099.1,1,0.562168449628087,0.562168449628087
53,admin.,married,high.school,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,1,0.5606083467914162,0.5606083467914162
39,admin.,married,university.degree,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,1,0.562849801003992,0.562849801003992
33,management,married,high.school,no,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.4494208161530128,0.4494208161530128
30,self-employed,married,professional.course,no,no,telephone,may,mon,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.30745235634718293,0.30745235634718293
53,management,divorced,university.degree,no,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.525232668846683,0.525232668846683
54,blue-collar,married,basic.9y,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.41045267957617926,0.41045267957617926
45,admin.,married,university.degree,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.45891492152471497,0.45891492152471497
49,self-employed,married,professional.course,no,yes,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5144320268789332,0.5144320268789332
59,services,married,basic.4y,yes,no,cellular,aug,fri,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.47687383398837246,0.47687383398837246
45,blue-collar,married,basic.9y,no,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1,0.5046632976412385,0.5046632976412385
38,blue-collar,married,basic.9y,yes,yes,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1,0.5450112071673681,0.5450112071673681
