age,job,marital,education,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,predicted_deposit,probability,predicted_proba
31,blue-collar,single,professional.course,no,no,cellular,jul,tue,8,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.7077348067498344,0.7077348067498344
31,blue-collar,married,professional.course,no,no,cellular,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.7077348067498344,0.7077348067498344
38,management,married,university.degree,yes,no,telephone,aug,thu,4,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1,0.7076793087807455,0.7076793087807455
29,admin.,married,high.school,no,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,1,0.7076368017656814,0.7076368017656814
28,services,single,high.school,no,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,1,0.7076368017656814,0.7076368017656814
27,admin.,married,high.school,no,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,1,0.7076368017656814,0.7076368017656814
30,technician,married,university.degree,no,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.7075277659003987,0.7075277659003987
27,admin.,married,high.school,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,1,0.7074740827353447,0.7074740827353447
36,technician,single,university.degree,no,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,1,0.7074184148665509,0.7074184148665509
34,admin.,married,university.degree,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,1,0.7072442476285237,0.7072442476285237
37,blue-collar,married,basic.6y,yes,no,cellular,apr,mon,2,999,1,failure,-1.8,93.075,-47.1,1.466,5099.1,1,0.7064388744850846,0.7064388744850846
43,technician,married,university.degree,yes,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,1,0.7064131490152458,0.7064131490152458
34,technician,married,basic.9y,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,1,0.7063941018989086,0.7063941018989086
23,management,single,university.degree,no,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,1,0.7063766954206705,0.7063766954206705
36,self-employed,married,basic.9y,yes,yes,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,1,0.706357273494347,0.706357273494347
54,management,divorced,professional.course,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,1,0.7062887167089565,0.7062887167089565
32,blue-collar,married,basic.9y,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.7062870830513784,0.7062870830513784
32,services,married,high.school,no,yes,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.7061574324195791,0.7061574324195791
49,management,single,professional.course,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,1,0.7060585454233615,0.7060585454233615
34,admin.,married,high.school,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.7060551732535313,0.7060551732535313
34,admin.,single,high.school,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.7060551732535313,0.7060551732535313
31,services,married,basic.9y,yes,no,cellular,apr,mon,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.7059822485634222,0.7059822485634222
34,admin.,married,high.school,no,no,cellular,jul,wed,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.7058705103365969,0.7058705103365969
43,self-employed,single,high.school,no,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,1,0.705823596036808,0.705823596036808
47,entrepreneur,married,basic.6y,no,no,telephone,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,1,0.7057011537406668,0.7057011537406668
31,blue-collar,married,basic.4y,yes,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,1,0.7054500817014204,0.7054500817014204
26,housemaid,single,basic.4y,yes,yes,cellular,may,fri,3,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,1,0.7054326288538123,0.7054326288538123
37,technician,single,university.degree,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1,0.7053622495064916,0.7053622495064916
35,blue-collar,married,professional.course,yes,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,1,0.7053478935357818,0.7053478935357818
35,services,single,high.school,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.7052736909125589,0.7052736909125589
35,blue-collar,married,basic.9y,no,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.7052736909125589,0.7052736909125589
33,management,single,university.degree,yes,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1,0.7051553263095074,0.7051553263095074
32,management,divorced,university.degree,yes,yes,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,1,0.7049931224301353,0.7049931224301353
31,admin.,married,high.school,no,no,cellular,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,1,0.7049678133985839,0.7049678133985839
35,services,single,high.school,yes,yes,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,1,0.7046891556999445,0.7046891556999445
34,blue-collar,married,basic.6y,no,no,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.7044317907975476,0.7044317907975476
45,blue-collar,married,basic.4y,yes,no,cellular,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.479,5099.1,1,0.704283170977256,0.704283170977256
40,admin.,single,high.school,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1,0.7042456358055222,0.7042456358055222
49,retired,married,high.school,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1,0.7042003457522142,0.7042003457522142
33,technician,single,university.degree,yes,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,1,0.7041182425581695,0.7041182425581695
41,admin.,single,university.degree,no,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.7037480267730674,0.7037480267730674
37,entrepreneur,divorced,high.school,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1,0.7036828224816831,0.7036828224816831
34,services,single,high.school,no,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.7036218322991632,0.7036218322991632
29,admin.,single,high.school,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,1,0.7035781035690228,0.7035781035690228
36,admin.,divorced,high.school,no,no,cellular,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.7035308248780348,0.7035308248780348
33,unemployed,single,university.degree,no,no,cellular,jul,tue,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.7032628121283561,0.7032628121283561
28,technician,single,university.degree,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.7032592326022009,0.7032592326022009
26,admin.,single,university.degree,no,no,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.7032592326022009,0.7032592326022009
26,admin.,single,university.degree,no,no,cellular,jul,wed,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.7032592326022009,0.7032592326022009
27,admin.,single,university.degree,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.7032592326022009,0.7032592326022009
27,management,single,university.degree,no,no,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.7032592326022009,0.7032592326022009
28,self-employed,married,university.degree,yes,yes,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.703184655279426,0.703184655279426
31,services,single,high.school,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,1,0.7029029629578767,0.7029029629578767
44,blue-collar,married,basic.4y,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1,0.7028383216743587,0.7028383216743587
36,admin.,single,university.degree,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.7026118099596484,0.7026118099596484
36,blue-collar,married,basic.9y,no,no,cellular,may,wed,3,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,1,0.7023870556809525,0.7023870556809525
30,services,married,high.school,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.702355064533714,0.702355064533714
29,services,married,high.school,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.702355064533714,0.702355064533714
34,technician,single,high.school,no,no,telephone,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1,0.7023100095562119,0.7023100095562119
39,blue-collar,married,basic.9y,yes,no,cellular,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1,0.7023030436006189,0.7023030436006189
24,management,single,university.degree,yes,no,cellular,may,thu,4,999,1,failure,-1.8,92.893,-46.2,1.27,5099.1,1,0.7020721418594092,0.7020721418594092
29,blue-collar,married,basic.4y,no,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,1,0.7020240217284562,0.7020240217284562
41,blue-collar,single,basic.6y,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1,0.7019042959407222,0.7019042959407222
43,blue-collar,single,basic.6y,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1,0.7019042959407222,0.7019042959407222
33,blue-collar,single,basic.9y,yes,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.701633350612169,0.701633350612169
29,admin.,single,high.school,yes,no,cellular,nov,thu,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.701621162490134,0.701621162490134
29,services,single,high.school,yes,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,1,0.701621162490134,0.701621162490134
30,admin.,divorced,high.school,yes,no,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.701621162490134,0.701621162490134
29,self-employed,married,university.degree,no,no,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.7016129002897695,0.7016129002897695
35,admin.,single,university.degree,yes,yes,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,1,0.7015962720187898,0.7015962720187898
33,entrepreneur,married,high.school,yes,no,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.479,5099.1,1,0.7015204009391841,0.7015204009391841
31,services,single,high.school,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,1,0.7014480478851396,0.7014480478851396
31,technician,single,professional.course,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1,0.7011598776303685,0.7011598776303685
28,admin.,single,university.degree,no,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.7009990473045837,0.7009990473045837
25,technician,single,university.degree,no,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.7009990473045837,0.7009990473045837
28,admin.,single,university.degree,no,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.7009990473045837,0.7009990473045837
53,blue-collar,married,basic.9y,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1,0.7006979580146226,0.7006979580146226
50,blue-collar,married,basic.4y,no,no,telephone,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.7006343024832988,0.7006343024832988
52,blue-collar,divorced,basic.4y,yes,no,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,1,0.7004771373414801,0.7004771373414801
29,technician,single,university.degree,yes,no,telephone,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.7002940312548465,0.7002940312548465
29,blue-collar,married,professional.course,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.7001799890451752,0.7001799890451752
41,blue-collar,married,basic.4y,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,1,0.7000399900667779,0.7000399900667779
43,blue-collar,married,basic.4y,no,yes,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,1,0.6999776831743385,0.6999776831743385
43,blue-collar,married,basic.9y,no,no,cellular,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1,0.6999512040302305,0.6999512040302305
44,admin.,divorced,high.school,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,1,0.6998986810687156,0.6998986810687156
37,services,divorced,basic.9y,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1,0.6998689345614321,0.6998689345614321
34,technician,married,professional.course,no,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.6998476691020714,0.6998476691020714
38,technician,single,professional.course,no,no,cellular,jul,fri,4,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1,0.6996368807274611,0.6996368807274611
31,blue-collar,married,basic.9y,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6996221485561039,0.6996221485561039
31,blue-collar,married,basic.9y,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6996221485561039,0.6996221485561039
32,technician,single,high.school,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6996221485561039,0.6996221485561039
31,blue-collar,single,high.school,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6996221485561039,0.6996221485561039
31,services,married,basic.9y,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6996221485561039,0.6996221485561039
33,admin.,married,university.degree,yes,yes,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,1,0.6996151662715304,0.6996151662715304
27,admin.,single,high.school,yes,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,1,0.6995835528232403,0.6995835528232403
30,technician,single,professional.course,yes,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.6994430189329204,0.6994430189329204
29,technician,single,professional.course,yes,no,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,1,0.6994430189329204,0.6994430189329204
33,services,married,high.school,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,1,0.6994387706018982,0.6994387706018982
33,admin.,married,high.school,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.6994387706018982,0.6994387706018982
33,services,single,high.school,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.6994387706018982,0.6994387706018982
32,admin.,single,high.school,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.699435164661513,0.699435164661513
28,services,married,high.school,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6992444129970238,0.6992444129970238
30,services,single,high.school,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6992444129970238,0.6992444129970238
29,technician,single,high.school,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6992444129970238,0.6992444129970238
28,blue-collar,single,basic.9y,no,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6992444129970238,0.6992444129970238
27,blue-collar,single,basic.6y,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.6992444129970238,0.6992444129970238
32,admin.,married,high.school,yes,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,1,0.6992218626860285,0.6992218626860285
27,technician,married,professional.course,no,no,cellular,may,thu,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,1,0.6992148931965755,0.6992148931965755
30,admin.,married,university.degree,no,no,cellular,jul,wed,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6990665826895336,0.6990665826895336
30,management,married,university.degree,no,no,cellular,jul,wed,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6990665826895336,0.6990665826895336
57,management,married,university.degree,yes,yes,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,1,0.6989773773982919,0.6989773773982919
31,blue-collar,single,high.school,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.6987238453348558,0.6987238453348558
31,blue-collar,single,high.school,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.6987238453348558,0.6987238453348558
27,services,single,high.school,yes,no,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,1,0.6986305387988975,0.6986305387988975
31,blue-collar,single,basic.9y,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,1,0.6985435130608701,0.6985435130608701
34,services,single,high.school,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6985312176447351,0.6985312176447351
51,blue-collar,married,basic.9y,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,1,0.6983365641923666,0.6983365641923666
26,management,single,university.degree,yes,no,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,1,0.6982742270312184,0.6982742270312184
26,management,single,university.degree,yes,yes,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,1,0.6982742270312184,0.6982742270312184
27,admin.,single,university.degree,yes,no,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,1,0.6982742270312184,0.6982742270312184
35,services,married,high.school,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6982209405902079,0.6982209405902079
34,admin.,single,university.degree,no,no,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.698074591551294,0.698074591551294
34,admin.,single,university.degree,no,no,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.698074591551294,0.698074591551294
34,technician,single,university.degree,no,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.698074591551294,0.698074591551294
33,admin.,single,university.degree,no,yes,cellular,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.6980369740442458,0.6980369740442458
26,admin.,single,university.degree,no,yes,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6980333585467293,0.6980333585467293
31,services,married,high.school,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.6980140573629772,0.6980140573629772
58,retired,married,basic.9y,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.6979891891052344,0.6979891891052344
33,blue-collar,married,basic.6y,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.6979840232836609,0.6979840232836609
33,blue-collar,married,basic.6y,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6979840232836609,0.6979840232836609
36,technician,single,professional.course,yes,yes,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1,0.6975055724041789,0.6975055724041789
25,technician,single,professional.course,yes,no,cellular,jul,thu,5,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,1,0.6973969500638516,0.6973969500638516
52,blue-collar,divorced,basic.4y,no,no,cellular,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,1,0.6973264071736319,0.6973264071736319
29,admin.,single,university.degree,no,yes,telephone,jul,mon,8,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.697323176358126,0.697323176358126
35,technician,married,university.degree,yes,yes,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.6973045129570262,0.6973045129570262
32,technician,single,professional.course,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6972479492527546,0.6972479492527546
27,blue-collar,single,basic.9y,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,1,0.6972368292268194,0.6972368292268194
34,admin.,married,high.school,yes,yes,cellular,jul,wed,8,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1,0.6971651408280971,0.6971651408280971
32,admin.,single,high.school,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6971583953300359,0.6971583953300359
31,services,single,high.school,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6971583953300359,0.6971583953300359
31,services,married,high.school,yes,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.6971583953300359,0.6971583953300359
32,blue-collar,married,basic.9y,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,1,0.6971389041995185,0.6971389041995185
40,self-employed,single,university.degree,yes,no,cellular,apr,mon,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.697009601832377,0.697009601832377
42,technician,divorced,professional.course,no,no,cellular,apr,tue,1,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,1,0.6968769338694232,0.6968769338694232
44,admin.,married,basic.4y,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1,0.6967518299222767,0.6967518299222767
44,admin.,married,basic.4y,yes,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1,0.6967518299222767,0.6967518299222767
36,self-employed,single,university.degree,no,no,cellular,jul,wed,6,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6967483805505164,0.6967483805505164
30,services,married,high.school,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6966130063961277,0.6966130063961277
27,blue-collar,single,high.school,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6966130063961277,0.6966130063961277
29,blue-collar,married,basic.9y,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6966130063961277,0.6966130063961277
25,blue-collar,single,basic.9y,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6966130063961277,0.6966130063961277
29,services,divorced,high.school,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6966130063961277,0.6966130063961277
27,blue-collar,single,basic.9y,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6966130063961277,0.6966130063961277
30,blue-collar,married,basic.9y,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6966130063961277,0.6966130063961277
29,admin.,single,high.school,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6966130063961277,0.6966130063961277
30,admin.,single,high.school,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6966130063961277,0.6966130063961277
38,student,divorced,high.school,no,no,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,1,0.6965539579443796,0.6965539579443796
24,services,single,basic.9y,yes,no,cellular,jul,wed,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6964249621196522,0.6964249621196522
26,services,married,high.school,yes,no,cellular,jul,wed,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6964249621196522,0.6964249621196522
23,services,single,high.school,yes,no,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6964249621196522,0.6964249621196522
26,services,single,high.school,yes,no,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6964249621196522,0.6964249621196522
29,blue-collar,married,high.school,no,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.696380479324996,0.696380479324996
29,blue-collar,married,high.school,no,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.696380479324996,0.696380479324996
30,technician,married,high.school,no,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.696380479324996,0.696380479324996
34,technician,single,professional.course,no,yes,cellular,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.6962081272639382,0.6962081272639382
34,admin.,divorced,high.school,no,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,1,0.6959903361398224,0.6959903361398224
35,management,married,university.degree,no,no,cellular,apr,mon,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.6959670472373404,0.6959670472373404
35,admin.,single,basic.9y,yes,no,cellular,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6959389720111817,0.6959389720111817
35,services,single,basic.9y,yes,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6959389720111817,0.6959389720111817
29,services,single,university.degree,yes,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1,0.695810991298394,0.695810991298394
35,blue-collar,married,high.school,no,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,1,0.695808883870626,0.695808883870626
